VARIANT:std
SCENE:cornell-v2
1.9822,0.287974
1.4066,0.286174
1.1448,0.287813
0.9900,0.286059
0.8862,0.288334
0.8077,0.286969
0.7480,0.285886
0.7002,0.286285
0.6604,0.286469
0.6265,0.287697
0.5974,0.286301
0.5718,0.286593
0.5491,0.286027
0.5288,0.286331
0.5105,0.387155
0.4939,0.292980
0.4793,0.286566
0.4660,0.286028
0.4544,0.285733
0.4431,0.286076
0.4325,0.286033
0.4251,0.301441
0.4156,0.287222
0.4063,0.285566
0.3981,0.285537
0.3899,0.285913
0.3823,0.287253
0.3761,0.291067
0.3693,0.285462
0.3628,0.285260
0.3567,0.285724
0.3511,0.285255
0.3459,0.286509
0.3407,0.286811
0.3359,0.287891
0.3312,0.286605
0.3266,0.286498
0.3222,0.285689
0.3182,0.286236
0.3142,0.286085
0.3103,0.285596
0.3065,0.286305
0.3028,0.285702
0.2993,0.287018
0.2959,0.286405
0.2928,0.297816
0.2905,0.289411
0.2873,0.289682
0.2842,0.290253
0.2813,0.290350
0.2786,0.290037
0.2760,0.288849
0.2733,0.289857
0.2708,0.291493
0.2683,0.290959
0.2660,0.289949
0.2637,0.291145
0.2615,0.290828
0.2593,0.290481
0.2572,0.293170
0.2551,0.289790
0.2530,0.289952
0.2510,0.288918
0.2489,0.291750
0.2469,0.289586
0.2450,0.290420
0.2431,0.289830
0.2413,0.289467
0.2395,0.290718
0.2379,0.289786
0.2363,0.291909
0.2346,0.289267
0.2329,0.289757
0.2314,0.289800
0.2299,0.286061
0.2283,0.285808
0.2269,0.312136
0.2255,0.285762
0.2242,0.288405
0.2229,0.290317
0.2215,0.286307
0.2201,0.286680
0.2188,0.286120
0.2174,0.288360
0.2161,0.286248
0.2148,0.286530
0.2151,0.286192
0.2137,0.286117
0.2125,0.285949
0.2112,0.285766
0.2099,0.286588
0.2088,0.286401
0.2077,0.287972
0.2066,0.286176
0.2054,0.286389
0.2044,0.286296
0.2034,0.287787
0.2024,0.286376
0.2014,0.286374
0.2003,0.286013
0.1994,0.286135
0.1984,0.285986
0.1974,0.286077
0.1964,0.285690
0.1954,0.286538
0.1946,0.286251
0.1936,0.286534
0.1926,0.286332
0.1916,0.287105
0.1908,0.286710
0.1899,0.286038
0.1891,0.285689
0.1882,0.286455
0.1874,0.285901
0.1866,0.286256
0.1858,0.286433
0.1850,0.285783
0.1842,0.286499
0.1835,0.285686
0.1827,0.285412
0.1819,0.286458
0.1811,0.286148
0.1804,0.286172
0.1796,0.286009
0.1789,0.287667
0.1782,0.293499
0.1774,0.286095
0.1767,0.285469
0.1760,0.285490
0.1753,0.286119
0.1746,0.285457
0.1739,0.285559
0.1732,0.285829
0.1726,0.286109
0.1719,0.285803
0.1713,0.286141
0.1707,0.285938
0.1702,0.286437
0.1695,0.286445
0.1689,0.286418
0.1683,0.286829
0.1677,0.287237
0.1671,0.286695
0.1665,0.286387
0.1659,0.286029
0.1654,0.286677
0.1648,0.286253
0.1642,0.286476
0.1637,0.286050
0.1631,0.286040

