VARIANT:rr
SCENE:caustics-v2
11.2758,0.048513
10.2153,0.047466
7.7969,0.047365
7.0685,0.047377
5.9496,0.048463
5.4509,0.047436
5.1018,0.047411
4.6900,0.047549
4.3893,0.047343
4.0921,0.047369
3.9928,0.047426
3.8581,0.047369
3.6229,0.047482
3.4977,0.047435
3.3560,0.047355
3.3457,0.047433
3.2244,0.047479
3.1224,0.047200
3.0010,0.047402
2.8858,0.047314
2.8242,0.047341
2.7654,0.047471
2.6946,0.047558
2.6048,0.047459
2.5385,0.047480
2.4914,0.047356
2.4310,0.047671
2.3904,0.047653
2.3430,0.047492
2.3126,0.047442
2.2623,0.047805
2.2222,0.047508
2.1896,0.047475
2.1564,0.047502
2.1492,0.047514
2.1005,0.047486
2.0741,0.047484
2.0478,0.047562
2.0138,0.047493
1.9840,0.047433
1.9588,0.047323
1.9245,0.047481
1.9019,0.047373
1.8932,0.047575
1.8782,0.047341
1.8467,0.047381
1.8452,0.047463
1.8274,0.047385
1.8051,0.047281
1.7850,0.047385
1.7638,0.047370
1.7368,0.047303
1.7101,0.047738
1.6925,0.047356
1.6683,0.047372
1.6502,0.047477
1.6280,0.048457
1.6161,0.047456
1.6040,0.047644
1.5932,0.047394
1.5855,0.047460
1.5727,0.047482
1.5678,0.047329
1.5504,0.047391
1.5304,0.047280
1.5159,0.047398
1.5042,0.047414
1.4934,0.047609
1.4826,0.047331
1.4701,0.047383
1.4593,0.047459
1.4463,0.047533
1.4348,0.047279
1.4304,0.047753
1.4229,0.047406
1.4172,0.047558
1.4064,0.047611
1.3983,0.047488
1.3873,0.047993
1.3854,0.047465
1.3750,0.047412
1.3634,0.047626
1.3547,0.047565
1.3482,0.047276
1.3361,0.047385
1.3359,0.047514
1.3265,0.047469
1.3208,0.047403
1.3180,0.047636
1.3107,0.047464
1.3008,0.047778
1.2941,0.047521
1.2835,0.047408
1.2753,0.047473
1.2657,0.047454
1.2551,0.047941
1.2490,0.048474
1.2441,0.047587
1.2404,0.047401
1.2312,0.047507
1.2260,0.047497
1.2212,0.047428
1.2108,0.047473
1.2017,0.047354
1.1956,0.047364
1.1927,0.047573
1.1870,0.047487
1.1843,0.047470
1.1797,0.047358
1.1711,0.047380
1.1666,0.047508
1.1616,0.047412
1.1561,0.047375
1.1488,0.047453
1.1461,0.047547
1.1459,0.047637
1.1401,0.047269
1.1343,0.047380
1.1300,0.047402
1.1264,0.047469
1.1225,0.047483
1.1156,0.047373
1.1153,0.047324
1.1108,0.047477
1.1052,0.047295
1.1003,0.047371
1.0934,0.047339
1.0912,0.047337
1.0883,0.047480
1.0844,0.047460
1.0791,0.047435
1.0754,0.047373
1.0734,0.047343
1.0667,0.047355
1.0628,0.047587
1.0592,0.047458
1.0543,0.047424
1.0509,0.047581
1.0475,0.047424
1.0426,0.047443
1.0401,0.047319
1.0365,0.047557
1.0345,0.047570
1.0319,0.047401
1.0261,0.047431
1.0218,0.047512
1.0171,0.047423
1.0122,0.047373
1.0076,0.048240
1.0026,0.047491
1.0014,0.047683
0.9997,0.047453
0.9975,0.047452
0.9946,0.047437
0.9914,0.047374
0.9902,0.047366
0.9866,0.047347
0.9836,0.047601
0.9809,0.047269
0.9796,0.047556
0.9755,0.047367
0.9740,0.049426
0.9705,0.047312
0.9673,0.047282
0.9624,0.047308
0.9581,0.047955
0.9568,0.047226
0.9526,0.047377
0.9500,0.047439
0.9474,0.047280
0.9462,0.047331
0.9460,0.047307
0.9416,0.047554
0.9402,0.047347
0.9362,0.047476
0.9340,0.047353
0.9305,0.047547
0.9275,0.047425
0.9255,0.047284
0.9237,0.047290
0.9246,0.047440
0.9210,0.047690
0.9178,0.047498
0.9164,0.047469
0.9144,0.047381
0.9128,0.047234
0.9116,0.047278
0.9089,0.047236
0.9055,0.047472
0.9047,0.049246
0.9010,0.047561
0.8976,0.047410
0.8960,0.047342
0.8950,0.047375
0.8914,0.047350
0.8885,0.047336
0.8871,0.047754
0.8841,0.047347
0.8825,0.047591
0.8817,0.047485
0.8781,0.047212
0.8779,0.047291
0.8748,0.047286
0.8728,0.047502
0.8699,0.047285
0.8676,0.047265
0.8656,0.047293
0.8626,0.047371
0.8621,0.047303
0.8590,0.047296
0.8572,0.047230
0.8564,0.047264
0.8561,0.047633
0.8569,0.047291
0.8547,0.047458
0.8526,0.047404
0.8521,0.047426
0.8498,0.047244
0.8490,0.047258
0.8464,0.047421
0.8440,0.047314
0.8416,0.047431
0.8391,0.047381
0.8365,0.047482
0.8334,0.047625
0.8330,0.047311
0.8306,0.047337
0.8279,0.049484
0.8258,0.047262
0.8238,0.047338
0.8219,0.047482
0.8210,0.047331
0.8195,0.047294
0.8171,0.047226
0.8166,0.047325
0.8136,0.047194
0.8110,0.047268
0.8095,0.047308
0.8094,0.047408
0.8072,0.047378
0.8071,0.047207
0.8043,0.047295
0.8026,0.047456
0.8009,0.047174
0.7989,0.047355
0.7963,0.047216
0.7939,0.047303
0.7915,0.047176
0.7900,0.047303
0.7889,0.047253
0.7866,0.047261
0.7853,0.047245
0.7839,0.047200
0.7823,0.047292
0.7809,0.047279
0.7789,0.047230
0.7770,0.047271
0.7766,0.047266
0.7750,0.047441
0.7745,0.047345
0.7738,0.047144
0.7716,0.047299
0.7696,0.047209
0.7686,0.047248
0.7669,0.047334
0.7647,0.047245
0.7641,0.047172
0.7617,0.047212
0.7596,0.047311
0.7593,0.047300
0.7573,0.047224
0.7563,0.047187
0.7550,0.047283
0.7535,0.047615
0.7524,0.047450
0.7513,0.047305
0.7504,0.047304
0.7486,0.047372
0.7483,0.047197
0.7480,0.047250
0.7464,0.047235
0.7449,0.048155
0.7433,0.047396
0.7421,0.047240
0.7407,0.047271
0.7389,0.047345
0.7397,0.047564
0.7389,0.047234
0.7373,0.047574
0.7350,0.047287
0.7356,0.047665
0.7343,0.047695
0.7327,0.047394
0.7312,0.047516
0.7294,0.047289
0.7280,0.047447
0.7261,0.047387
0.7242,0.047536
0.7237,0.047213
0.7218,0.047402
0.7207,0.047253
0.7188,0.047335
0.7184,0.047259
0.7180,0.047292
0.7166,0.047568
0.7154,0.047435
0.7147,0.047344
0.7128,0.047450
0.7139,0.047354
0.7131,0.047499
0.7120,0.047229
0.7107,0.047304
0.7097,0.047275
0.7085,0.047449
0.7070,0.047346
0.7051,0.047309
0.7047,0.047244
0.7036,0.047182
0.7023,0.047378
0.7010,0.047626
0.6995,0.047263
0.6987,0.047248
0.6969,0.047377
0.6960,0.047422
0.6961,0.047332
0.6947,0.047343
0.6946,0.047317
0.6935,0.047233
0.6932,0.047403
0.6924,0.047184
0.6924,0.047475
0.6916,0.047357
0.6899,0.047226
0.6899,0.047425
0.6898,0.047380
0.6883,0.047265
0.6868,0.047456
0.6854,0.047299
0.6857,0.047320
0.6842,0.047429
0.6829,0.047301
0.6821,0.047356
0.6832,0.047328
0.6824,0.047425
0.6807,0.047266
0.6795,0.047524
0.6779,0.047368
0.6765,0.047355
0.6764,0.047289
0.6753,0.047215
0.6742,0.047531
0.6727,0.047927
0.6723,0.047234
0.6727,0.047562
0.6719,0.047256
0.6717,0.047292
0.6706,0.047343
0.6693,0.047409
0.6689,0.047293
0.6691,0.047683
0.6685,0.047293
0.6671,0.047278
0.6667,0.047452
0.6663,0.047199
0.6660,0.047315
0.6658,0.047726
0.6651,0.047251
0.6652,0.047561
0.6650,0.047396
0.6650,0.047541
0.6637,0.047308
0.6622,0.047272
0.6619,0.047577
0.6603,0.047397
0.6595,0.047717
0.6591,0.047314
0.6587,0.047516
0.6573,0.047697
0.6560,0.047331
0.6546,0.047258
0.6541,0.047478
0.6534,0.047541
0.6521,0.047342
0.6513,0.047293
0.6512,0.047433
0.6504,0.047329
0.6495,0.047332
0.6487,0.047367
0.6482,0.047371
0.6477,0.047256
0.6467,0.047472
0.6460,0.047495
0.6452,0.047560
0.6448,0.047092
0.6443,0.047304
0.6435,0.047213
0.6428,0.047629
0.6418,0.047298
0.6407,0.047349
0.6412,0.047410

