VARIANT:rr
SCENE:cornell
3.3891,0.483195
2.2866,0.467470
1.8981,0.466852
1.6085,0.466855
1.4605,0.466684
1.3146,0.468529
1.2031,0.467158
1.1213,0.467090
1.0526,0.466980
1.0004,0.466498
0.9534,0.468737
0.9107,0.606954
0.8734,0.466741
0.8381,0.466640
0.8101,0.467136
0.7848,0.466551
0.7604,0.466633
0.7388,0.467034
0.7191,0.468052
0.6992,0.466907
0.6801,0.467839
0.6644,0.466749
0.6483,0.466611
0.6343,0.467051
0.6215,0.466797
0.6082,0.466408
0.5955,0.468109
0.5847,0.466604
0.5737,0.466617
0.5634,0.467259
0.5533,0.466846
0.5464,0.466988
0.5372,0.467348
0.5310,0.466554
0.5238,0.467132
0.5178,0.466443
0.5116,0.466714
0.5042,0.466769
0.4991,0.467165
0.4929,0.468199
0.4870,0.493607
0.4804,0.468219
0.4744,0.466494
0.4685,0.471971
0.4640,0.466855
0.4607,0.467394
0.4559,0.466835
0.4521,0.467877
0.4477,0.466849
0.4437,0.466960
0.4392,0.466579
0.4352,0.468104
0.4307,0.467001
0.4271,0.466909
0.4239,0.467303
0.4203,0.467216
0.4166,0.469647
0.4131,0.469155
0.4089,0.467998
0.4052,0.467098

