VARIANT:std
2.7690,0.710741
1.9426,0.709276
1.5964,0.709292
1.3904,0.710548
1.2467,0.710835
1.1388,0.779666
1.0526,0.718237
0.9805,0.709720
0.9233,0.710220
0.8742,0.708523
0.8336,0.709113
0.7982,0.707285
0.7678,0.708638
0.7392,0.708182
0.7156,0.708408
0.6922,0.707956
0.6720,0.708666
0.6536,0.710778
0.6365,0.709236
0.6193,0.709554
0.6064,0.707996
0.5924,0.707814
0.5788,0.708820
0.5664,0.711171
0.5550,0.708107
0.5448,0.711181
0.5347,0.708567
0.5242,0.712304
0.5158,0.708039
0.5074,0.707650
0.4994,0.709018
0.4918,0.709576
0.4843,0.708067
0.4768,0.708598
0.4733,0.709348
0.4668,0.707877
0.4603,0.710261
0.4535,0.708668
0.4484,0.709011
0.4496,0.708057
0.4443,0.709418
0.4393,0.709269
0.4339,0.710613
0.4288,0.709643
0.4242,0.709234
0.4192,0.707989
0.4145,0.707818
0.4102,0.709893
0.4059,0.708965
0.4019,0.709101
0.3979,0.707107
0.3937,0.707112
0.3897,0.708543
0.3856,0.708746
0.3819,0.710244
0.3787,0.716992
0.3755,0.708446
0.3721,0.709114
0.3694,0.708916
0.3662,0.710284
0.3631,0.708425
0.3601,0.709540
0.3570,0.729583
0.3541,0.709539
0.3511,0.708204
0.3484,0.707898
0.3456,0.708651
0.3431,0.712687
0.3407,0.707718
0.3382,0.709108
0.3362,0.709104
0.3337,0.709038
0.3315,0.707863
0.3295,0.707879
0.3275,0.707437
0.3254,0.707892
0.3232,0.709331
0.3210,0.709614
0.3191,0.708740
0.3170,0.725078
0.3148,0.707877
0.3126,0.707674
0.3107,0.707740
0.3089,0.707499
0.3071,0.710827
0.3052,0.708473
0.3033,0.707038
0.3017,0.707416
0.2999,0.708137
0.2981,0.708372
0.2965,0.708903
0.2947,0.708213
0.2932,0.708803
0.2918,0.708339
0.2903,0.708343
0.2888,0.707851
0.2872,0.708158
0.2856,0.707136
0.2842,0.706729
0.2826,0.708340

