VARIANT:st
2.0321,2.161984
1.4408,2.154861
1.1827,2.160465
1.0258,2.160977
0.9196,2.161620
0.8405,2.166055
0.7787,2.154703
0.7297,2.162323
0.6897,2.162136
0.6554,2.159971
0.6254,2.159866
0.6003,2.161931
0.5775,2.170266
0.5576,2.150838
0.5401,2.152058
0.5234,2.159768
0.5087,2.159125
0.4950,2.166516
0.4827,2.157376
0.4720,2.155871
0.4616,2.156550
0.4519,2.161561
0.4427,2.155370
0.4344,2.157966
0.4263,2.158905
0.4189,2.161500
0.4118,2.161010
0.4053,2.160480
0.3989,2.161181
0.3930,2.159021
0.3869,2.163291
0.3816,2.155394
0.3765,2.157208
0.3714,2.162410
0.3665,2.154112
0.3620,2.155193
0.3577,2.156503
0.3534,2.160875
0.3492,2.172574
0.3454,2.161738
0.3418,2.161203
0.3381,2.156446
0.3345,2.162112
0.3315,2.160156
0.3283,2.163944
0.3253,2.157188
0.3222,2.161773
0.3196,2.157618
0.3167,2.155715
0.3141,2.159523
0.3114,2.157354
0.3091,2.165318
0.3067,2.158625
0.3043,2.156936
0.3018,2.161914
0.2997,2.158272
0.2975,2.161787
0.2955,2.156489
0.2934,2.160296
0.2914,2.153847
0.2894,2.151062
0.2876,2.157523
0.2857,2.155920
0.2839,2.155834
0.2822,2.169054
0.2807,2.161903
0.2791,2.154755
0.2775,2.161780
0.2762,2.143286
0.2745,2.160975
0.2730,2.157814
0.2716,2.161484
0.2702,2.161077
0.2688,2.155767
0.2675,2.157624
0.2663,2.158532
0.2650,2.153700
0.2637,2.159408
0.2625,2.159168
0.2613,2.156673
0.2601,2.159842
0.2589,2.158822
0.2577,2.156276
0.2566,2.146044
0.2555,2.156012
0.2544,2.151693
0.2534,2.158830
0.2523,2.163250
0.2512,2.158210
0.2502,2.156365
0.2492,2.159663
0.2483,2.148281
0.2474,2.147417
0.2465,2.160329
0.2456,2.158733
0.2447,2.155875
0.2438,2.159471
0.2429,2.155790
0.2420,2.155759
0.2411,2.161779

VARIANT:mt
2.0321,0.812470
1.4408,0.685136
1.1827,0.689156
1.0258,0.687213
0.9196,0.688033
0.8405,0.687460
0.7787,0.686424
0.7297,0.687805
0.6897,0.687032
0.6554,0.686287
0.6254,0.700381
0.6003,0.689430
0.5775,0.692021
0.5576,0.685176
0.5401,0.712599
0.5234,0.686852
0.5087,0.695725
0.4950,0.699214
0.4827,0.697511
0.4720,0.696065
0.4616,0.695732
0.4519,0.696532
0.4427,0.698294
0.4344,0.695749
0.4263,0.694717
0.4189,0.703282
0.4118,0.696161
0.4053,0.699650
0.3989,0.696906
0.3930,0.693382
0.3869,0.690186
0.3816,0.691292
0.3765,0.692510
0.3714,0.697858
0.3665,0.687088
0.3620,0.687422
0.3577,0.688726
0.3534,0.691853
0.3492,0.688615
0.3454,0.687735
0.3418,0.688803
0.3381,0.689275
0.3345,0.689309
0.3315,0.688388
0.3283,0.688416
0.3253,0.688264
0.3222,0.688737
0.3196,0.687832
0.3167,0.710372
0.3141,0.687949
0.3114,0.690092
0.3091,0.728650
0.3067,0.688008
0.3043,0.687848
0.3018,0.689582
0.2997,0.687771
0.2975,0.687740
0.2955,0.688805
0.2934,0.688488
0.2914,0.688049
0.2894,0.688233
0.2876,0.687647
0.2857,0.690777
0.2839,0.688554
0.2822,0.688168
0.2807,0.688406
0.2791,0.687342
0.2775,0.688993
0.2762,0.687026
0.2745,0.689329
0.2730,0.688085
0.2716,0.689710
0.2702,0.688847
0.2688,0.689106
0.2675,0.689784
0.2663,0.689473
0.2650,0.688575
0.2637,0.688519
0.2625,0.688722
0.2613,0.686578
0.2601,0.688560
0.2589,0.688210
0.2577,0.688511
0.2566,0.685695
0.2555,0.688633
0.2544,0.687405
0.2534,0.689076
0.2523,0.694664
0.2512,0.688999
0.2502,0.690484
0.2492,0.691269
0.2483,0.694283
0.2474,0.691233
0.2465,0.689833
0.2456,0.687286
0.2447,0.705379
0.2438,0.689197
0.2429,0.688360
0.2420,0.687747
0.2411,0.690109

